benchmarkId,board,createdAt,sha256,md5,state,cycles,duration_ms,device,frequency_MHz,model_name,model_size,rom_n_macc,val_error,allocate-inputs,allocate-outputs,compression,optimization,layersInExternalFlash,layersInInternalFlash,useExternalFlash,useExternalRam,total_flash_bytes,total_ram_bytes,internal_flash,external_flash,internal_ram,external_ram,activations_bytes,weights_bytes,extra_flash_bytes,kernel_flash_bytes,extra_ram_bytes,kernel_ram_bytes,io_bytes
d8dc6fcc-7948-497a-aa4c-57aa63ff0cdf,STM32H7B3I-DK,Sat Jun 01 2024 12:21:12 GMT+0200 (Ora legale dell’Europa centrale),d95b3c5ea86750cef882fa867ca357dfe4d265d0b80b67e83277a0bda310cfbb,b59fffd212856b84de2acc55be9f0693,done,"9745831634","34806.54155087471","stm32 family - 0x0 - UNKNOW @280/140MHz::fpu,art_lat=3,core_icache,core_dcache",280,mobilenet_v1_1_0_224,16888228,578903888,6.043972007319098e-7,true,true,,time,"conv2d_28_weights,conv2d_26_weights,conv2d_24_weights,conv2d_20_weights,conv2d_18_weights,conv2d_16_weights,conv2d_14_weights,conv2d_12_weights","conv2d_9_weights,conv2d_9_bias,conv2d_8_weights,conv2d_8_bias,conv2d_7_weights,conv2d_7_bias,conv2d_6_weights,conv2d_6_bias,conv2d_5_weights,conv2d_5_bias,conv2d_4_weights,conv2d_4_bias,conv2d_3_weights,conv2d_3_bias,conv2d_2_weights,conv2d_2_bias,conv2d_28_bias,conv2d_26_bias,conv2d_25_weights,conv2d_25_bias,conv2d_24_bias,conv2d_23_weights,conv2d_23_bias,conv2d_22_weights,conv2d_22_bias,conv2d_21_weights,conv2d_21_bias,conv2d_20_bias,conv2d_1_weights,conv2d_1_bias,conv2d_19_weights,conv2d_19_bias,conv2d_18_bias,conv2d_17_weights,conv2d_17_bias,conv2d_16_bias,conv2d_15_weights,conv2d_15_bias,conv2d_14_bias,conv2d_13_weights,conv2d_13_bias,conv2d_12_bias,conv2d_11_weights,conv2d_11_bias,conv2d_10_weights,conv2d_10_bias,conv2d_0_weights,conv2d_0_bias",true,true,16916322,4841320,1806178,15110144,24424,4816896,4824996,16888228,,28094,,16324,0/0
ba2d2fb4-e41c-4848-9716-511a4947d32c,STM32H7S78-DK,Sat Jun 01 2024 12:21:09 GMT+0200 (Ora legale dell’Europa centrale),d95b3c5ea86750cef882fa867ca357dfe4d265d0b80b67e83277a0bda310cfbb,b59fffd212856b84de2acc55be9f0693,done,"3909972529","6516.620883241296","stm32 family - 0x485 - STM32H7[R,]Sxx @600/300MHz::fpu,art_lat=6,core_icache,core_dcache",600,mobilenet_v1_1_0_224,16888228,578903888,6.043972007319098e-7,true,true,,time,"conv2d_9_weights,conv2d_9_bias,conv2d_8_weights,conv2d_8_bias,conv2d_7_weights,conv2d_7_bias,conv2d_6_weights,conv2d_6_bias,conv2d_5_weights,conv2d_5_bias,conv2d_4_weights,conv2d_4_bias,conv2d_3_weights,conv2d_3_bias,conv2d_2_weights,conv2d_2_bias,conv2d_28_weights,conv2d_28_bias,conv2d_26_weights,conv2d_26_bias,conv2d_25_weights,conv2d_25_bias,conv2d_24_weights,conv2d_24_bias,conv2d_23_weights,conv2d_23_bias,conv2d_22_weights,conv2d_22_bias,conv2d_21_weights,conv2d_21_bias,conv2d_20_weights,conv2d_20_bias,conv2d_1_weights,conv2d_1_bias,conv2d_19_weights,conv2d_19_bias,conv2d_18_weights,conv2d_18_bias,conv2d_17_weights,conv2d_17_bias,conv2d_16_weights,conv2d_16_bias,conv2d_15_weights,conv2d_15_bias,conv2d_14_weights,conv2d_14_bias,conv2d_13_weights,conv2d_13_bias,conv2d_12_weights,conv2d_12_bias,conv2d_11_weights,conv2d_11_bias,conv2d_10_weights,conv2d_10_bias,conv2d_0_weights,conv2d_0_bias","",true,true,16916326,5234628,28098,16888228,417732,4816896,5218304,16888228,,28098,,16324,0/0
5bac6a26-cb72-499e-947c-490e0d521e6f,STM32H7B3I-DK,Sat Jun 01 2024 12:07:39 GMT+0200 (Ora legale dell’Europa centrale),d95b3c5ea86750cef882fa867ca357dfe4d265d0b80b67e83277a0bda310cfbb,b59fffd212856b84de2acc55be9f0693,done,"9757838773","34849.42419022322","stm32 family - 0x0 - UNKNOW @280/140MHz::fpu,art_lat=3,core_icache,core_dcache",280,mobilenet_v1_1_0_224,16888228,578903888,6.043972007319098e-7,true,true,,ram,"conv2d_28_weights,conv2d_26_weights,conv2d_24_weights,conv2d_20_weights,conv2d_18_weights,conv2d_16_weights,conv2d_14_weights,conv2d_12_weights","conv2d_9_weights,conv2d_9_bias,conv2d_8_weights,conv2d_8_bias,conv2d_7_weights,conv2d_7_bias,conv2d_6_weights,conv2d_6_bias,conv2d_5_weights,conv2d_5_bias,conv2d_4_weights,conv2d_4_bias,conv2d_3_weights,conv2d_3_bias,conv2d_2_weights,conv2d_2_bias,conv2d_28_bias,conv2d_26_bias,conv2d_25_weights,conv2d_25_bias,conv2d_24_bias,conv2d_23_weights,conv2d_23_bias,conv2d_22_weights,conv2d_22_bias,conv2d_21_weights,conv2d_21_bias,conv2d_20_bias,conv2d_1_weights,conv2d_1_bias,conv2d_19_weights,conv2d_19_bias,conv2d_18_bias,conv2d_17_weights,conv2d_17_bias,conv2d_16_bias,conv2d_15_weights,conv2d_15_bias,conv2d_14_bias,conv2d_13_weights,conv2d_13_bias,conv2d_12_bias,conv2d_11_weights,conv2d_11_bias,conv2d_10_weights,conv2d_10_bias,conv2d_0_weights,conv2d_0_bias",true,true,16916298,3285140,1806154,15110144,16276,3268864,3268864,16888228,,28070,,16276,0/0
24772325-796c-4df7-a999-e667cafc75a9,STM32H7S78-DK,Sat Jun 01 2024 12:07:37 GMT+0200 (Ora legale dell’Europa centrale),d95b3c5ea86750cef882fa867ca357dfe4d265d0b80b67e83277a0bda310cfbb,b59fffd212856b84de2acc55be9f0693,done,"4944417986","8240.696643680334","stm32 family - 0x485 - STM32H7[R,]Sxx @600/300MHz::fpu,art_lat=6,core_icache,core_dcache",600,mobilenet_v1_1_0_224,16888228,578903888,6.043972007319098e-7,true,true,,ram,"conv2d_9_weights,conv2d_9_bias,conv2d_8_weights,conv2d_8_bias,conv2d_7_weights,conv2d_7_bias,conv2d_6_weights,conv2d_6_bias,conv2d_5_weights,conv2d_5_bias,conv2d_4_weights,conv2d_4_bias,conv2d_3_weights,conv2d_3_bias,conv2d_2_weights,conv2d_2_bias,conv2d_28_weights,conv2d_28_bias,conv2d_26_weights,conv2d_26_bias,conv2d_25_weights,conv2d_25_bias,conv2d_24_weights,conv2d_24_bias,conv2d_23_weights,conv2d_23_bias,conv2d_22_weights,conv2d_22_bias,conv2d_21_weights,conv2d_21_bias,conv2d_20_weights,conv2d_20_bias,conv2d_1_weights,conv2d_1_bias,conv2d_19_weights,conv2d_19_bias,conv2d_18_weights,conv2d_18_bias,conv2d_17_weights,conv2d_17_bias,conv2d_16_weights,conv2d_16_bias,conv2d_15_weights,conv2d_15_bias,conv2d_14_weights,conv2d_14_bias,conv2d_13_weights,conv2d_13_bias,conv2d_12_weights,conv2d_12_bias,conv2d_11_weights,conv2d_11_bias,conv2d_10_weights,conv2d_10_bias,conv2d_0_weights,conv2d_0_bias","",true,true,16916286,3285140,28058,16888228,16276,3268864,3268864,16888228,,28058,,16276,0/0
64a434a1-5453-462e-8017-9e77ffeaef4e,STM32H7B3I-DK,Sat Jun 01 2024 11:39:40 GMT+0200 (Ora legale dell’Europa centrale),d95b3c5ea86750cef882fa867ca357dfe4d265d0b80b67e83277a0bda310cfbb,b59fffd212856b84de2acc55be9f0693,done,"9742637717","34795.13470387459","stm32 family - 0x0 - UNKNOW @280/140MHz::fpu,art_lat=3,core_icache,core_dcache",280,mobilenet_v1_1_0_224,16888228,578903888,6.043972007319098e-7,true,true,,balanced,"conv2d_28_weights,conv2d_26_weights,conv2d_24_weights,conv2d_20_weights,conv2d_18_weights,conv2d_16_weights,conv2d_14_weights,conv2d_12_weights","conv2d_9_weights,conv2d_9_bias,conv2d_8_weights,conv2d_8_bias,conv2d_7_weights,conv2d_7_bias,conv2d_6_weights,conv2d_6_bias,conv2d_5_weights,conv2d_5_bias,conv2d_4_weights,conv2d_4_bias,conv2d_3_weights,conv2d_3_bias,conv2d_2_weights,conv2d_2_bias,conv2d_28_bias,conv2d_26_bias,conv2d_25_weights,conv2d_25_bias,conv2d_24_bias,conv2d_23_weights,conv2d_23_bias,conv2d_22_weights,conv2d_22_bias,conv2d_21_weights,conv2d_21_bias,conv2d_20_bias,conv2d_1_weights,conv2d_1_bias,conv2d_19_weights,conv2d_19_bias,conv2d_18_bias,conv2d_17_weights,conv2d_17_bias,conv2d_16_bias,conv2d_15_weights,conv2d_15_bias,conv2d_14_bias,conv2d_13_weights,conv2d_13_bias,conv2d_12_bias,conv2d_11_weights,conv2d_11_bias,conv2d_10_weights,conv2d_10_bias,conv2d_0_weights,conv2d_0_bias",true,true,16916346,3348456,1806202,15110144,24424,3324032,3332132,16888228,,28118,,16324,0/0
8066c151-9b07-480d-a54f-9c3da67449d4,STM32H7S78-DK,Sat Jun 01 2024 11:39:21 GMT+0200 (Ora legale dell’Europa centrale),d95b3c5ea86750cef882fa867ca357dfe4d265d0b80b67e83277a0bda310cfbb,b59fffd212856b84de2acc55be9f0693,done,"4902610092","8171.016821265221","stm32 family - 0x485 - STM32H7[R,]Sxx @600/300MHz::fpu,art_lat=6,core_icache,core_dcache",600,mobilenet_v1_1_0_224,16888228,578903888,6.043972007319098e-7,true,true,,balanced,"conv2d_9_weights,conv2d_9_bias,conv2d_8_weights,conv2d_8_bias,conv2d_7_weights,conv2d_7_bias,conv2d_6_weights,conv2d_6_bias,conv2d_5_weights,conv2d_5_bias,conv2d_4_weights,conv2d_4_bias,conv2d_3_weights,conv2d_3_bias,conv2d_2_weights,conv2d_2_bias,conv2d_28_weights,conv2d_28_bias,conv2d_26_weights,conv2d_26_bias,conv2d_25_weights,conv2d_25_bias,conv2d_24_weights,conv2d_24_bias,conv2d_23_weights,conv2d_23_bias,conv2d_22_weights,conv2d_22_bias,conv2d_21_weights,conv2d_21_bias,conv2d_20_weights,conv2d_20_bias,conv2d_1_weights,conv2d_1_bias,conv2d_19_weights,conv2d_19_bias,conv2d_18_weights,conv2d_18_bias,conv2d_17_weights,conv2d_17_bias,conv2d_16_weights,conv2d_16_bias,conv2d_15_weights,conv2d_15_bias,conv2d_14_weights,conv2d_14_bias,conv2d_13_weights,conv2d_13_bias,conv2d_12_weights,conv2d_12_bias,conv2d_11_weights,conv2d_11_bias,conv2d_10_weights,conv2d_10_bias,conv2d_0_weights,conv2d_0_bias","",true,true,16916370,3385540,28142,16888228,116676,3268864,3369216,16888228,,28142,,16324,0/0
